execution_id,account_id,workspace_id,device_id,actor_uid,tool_id,tool_version,action,status,error_code,duration_ms,started_at,completed_at,received_at,source,host_version,suite_version,device_platform,data_origin,expected_anomaly,synthetic_pattern,duration_seconds,log_duration,hour_of_day,day_of_week,hour_sin,hour_cos,day_sin,day_cos
exec_syn_000801,acct_demo_01,ws_prepress_b,dev_win_02,actor_demo_02,sepmaker-pro,1.6.0,Apply,success,,15336,2026-07-21T09:51:54.664Z,2026-07-21T09:52:10.000Z,2026-07-21T09:52:10.581Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,false,normal,15.336,9.638023,9,2,0.707107,-0.707107,0.974928,-0.222521
exec_syn_000802,acct_demo_01,ws_prepress_b,dev_win_02,actor_demo_02,sepmaker-pro,1.6.0,Apply,success,,11532,2026-07-21T13:23:23.468Z,2026-07-21T13:23:35.000Z,2026-07-21T13:23:36.488Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,false,normal,11.532,9.352968,13,2,-0.258819,-0.965926,0.974928,-0.222521
exec_syn_000803,acct_demo_03,ws_production_a,dev_win_03,actor_demo_04,sepmaker-pro,1.6.0,Apply,success,,13393,2026-07-21T11:05:25.607Z,2026-07-21T11:05:39.000Z,2026-07-21T11:05:39.739Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,false,normal,13.393,9.502562,11,2,0.258819,-0.965926,0.974928,-0.222521
exec_syn_000804,acct_demo_01,ws_prepress_b,dev_win_02,actor_demo_02,clean-vector-pro,3.6.0,CLEAN ART,success,,4428,2026-07-21T14:58:39.572Z,2026-07-21T14:58:44.000Z,2026-07-21T14:58:45.129Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,false,normal,4.428,8.395929,14,2,-0.500000,-0.866025,0.974928,-0.222521
exec_syn_000805,acct_demo_01,ws_prepress_a,dev_win_01,actor_demo_01,sepmaker-pro,1.6.0,Apply,success,,35115,2026-07-21T11:48:35.885Z,2026-07-21T11:49:11.000Z,2026-07-21T11:49:12.107Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,true,duration_spike,35.115,10.466412,11,2,0.258819,-0.965926,0.974928,-0.222521
exec_syn_000806,acct_demo_02,ws_finishing_a,dev_mac_01,actor_demo_03,clean-vector-pro,3.6.0,CLEAN ART,success,,6102,2026-07-21T16:03:09.898Z,2026-07-21T16:03:16.000Z,2026-07-21T16:03:16.536Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,macos,SYNTHETIC,false,normal,6.102,8.716536,16,2,-0.866025,-0.500000,0.974928,-0.222521
exec_syn_000807,acct_demo_01,ws_prepress_b,dev_win_02,actor_demo_02,clean-vector-pro,3.6.0,CLEAN ART,success,,5658,2026-07-21T15:50:03.342Z,2026-07-21T15:50:09.000Z,2026-07-21T15:50:10.097Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,false,normal,5.658,8.641002,15,2,-0.707107,-0.707107,0.974928,-0.222521
exec_syn_000808,acct_demo_02,ws_finishing_a,dev_mac_01,actor_demo_03,clean-vector-pro,3.6.0,CLEAN ART,success,,2267,2026-07-21T11:31:33.733Z,2026-07-21T11:31:36.000Z,2026-07-21T11:31:36.545Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,macos,SYNTHETIC,false,normal,2.267,7.726654,11,2,0.258819,-0.965926,0.974928,-0.222521
exec_syn_000809,acct_demo_03,ws_production_a,dev_win_03,actor_demo_04,clean-vector-pro,3.6.0,CLEAN ART,success,,3904,2026-07-21T15:57:51.096Z,2026-07-21T15:57:55.000Z,2026-07-21T15:57:55.547Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,false,normal,3.904,8.270013,15,2,-0.707107,-0.707107,0.974928,-0.222521
exec_syn_000810,acct_demo_03,ws_production_a,dev_win_03,actor_demo_04,sepmaker-pro,1.6.0,Apply,success,,8455,2026-07-21T17:16:04.545Z,2026-07-21T17:16:13.000Z,2026-07-21T17:16:13.660Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,false,normal,8.455,9.042632,17,2,-0.965926,-0.258819,0.974928,-0.222521
exec_syn_000811,acct_demo_03,ws_production_a,dev_win_03,actor_demo_04,clean-vector-pro,3.6.0,CLEAN ART,success,,5232,2026-07-21T17:31:08.768Z,2026-07-21T17:31:14.000Z,2026-07-21T17:31:15.316Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,false,normal,5.232,8.562740,17,2,-0.965926,-0.258819,0.974928,-0.222521
exec_syn_000812,acct_demo_03,ws_production_a,dev_win_03,actor_demo_04,clean-vector-pro,3.6.0,CLEAN ART,success,,4825,2026-07-21T10:34:23.175Z,2026-07-21T10:34:28.000Z,2026-07-21T10:34:28.889Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,false,normal,4.825,8.481773,10,2,0.500000,-0.866025,0.974928,-0.222521
exec_syn_000813,acct_demo_01,ws_prepress_a,dev_win_01,actor_demo_01,sepmaker-pro,1.6.0,Apply,success,,11995,2026-07-21T10:36:09.005Z,2026-07-21T10:36:21.000Z,2026-07-21T10:36:22.388Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,false,normal,11.995,9.392329,10,2,0.500000,-0.866025,0.974928,-0.222521
exec_syn_000814,acct_demo_03,ws_production_a,dev_win_03,actor_demo_04,sepmaker-pro,1.6.0,Apply,success,,11284,2026-07-21T14:49:28.716Z,2026-07-21T14:49:40.000Z,2026-07-21T14:49:40.765Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,false,normal,11.284,9.331230,14,2,-0.500000,-0.866025,0.974928,-0.222521
exec_syn_000815,acct_demo_03,ws_production_a,dev_win_03,actor_demo_04,sepmaker-pro,1.6.0,Apply,success,,16531,2026-07-21T08:51:35.469Z,2026-07-21T08:51:52.000Z,2026-07-21T08:51:52.479Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,false,normal,16.531,9.713053,8,2,0.866025,-0.500000,0.974928,-0.222521
exec_syn_000816,acct_demo_01,ws_prepress_a,dev_win_01,actor_demo_01,clean-vector-pro,3.6.0,CLEAN ART,success,,6086,2026-07-21T16:42:30.914Z,2026-07-21T16:42:37.000Z,2026-07-21T16:42:38.239Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,false,normal,6.086,8.713911,16,2,-0.866025,-0.500000,0.974928,-0.222521
exec_syn_000817,acct_demo_03,ws_production_a,dev_win_03,actor_demo_04,sepmaker-pro,1.6.0,Apply,success,,54751,2026-07-22T16:53:20.249Z,2026-07-22T16:54:15.000Z,2026-07-22T16:54:15.944Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,true,duration_spike,54.751,10.910569,16,3,-0.866025,-0.500000,0.433884,-0.900969
exec_syn_000818,acct_demo_02,ws_finishing_a,dev_mac_01,actor_demo_03,clean-vector-pro,3.6.0,CLEAN ART,success,,4280,2026-07-22T16:24:51.720Z,2026-07-22T16:24:56.000Z,2026-07-22T16:24:57.412Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,macos,SYNTHETIC,false,normal,4.280,8.361942,16,3,-0.866025,-0.500000,0.433884,-0.900969
exec_syn_000819,acct_demo_02,ws_finishing_a,dev_mac_01,actor_demo_03,sepmaker-pro,1.6.0,Apply,success,,10993,2026-07-22T16:18:39.007Z,2026-07-22T16:18:50.000Z,2026-07-22T16:18:50.764Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,macos,SYNTHETIC,false,normal,10.993,9.305105,16,3,-0.866025,-0.500000,0.433884,-0.900969
exec_syn_000820,acct_demo_01,ws_prepress_a,dev_win_01,actor_demo_01,clean-vector-pro,3.6.0,CLEAN ART,success,,2680,2026-07-22T09:28:46.320Z,2026-07-22T09:28:49.000Z,2026-07-22T09:28:49.931Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,false,normal,2.680,7.893945,9,3,0.707107,-0.707107,0.433884,-0.900969
exec_syn_000821,acct_demo_02,ws_finishing_a,dev_mac_01,actor_demo_03,clean-vector-pro,3.6.0,CLEAN ART,success,,3409,2026-07-22T13:18:16.591Z,2026-07-22T13:18:20.000Z,2026-07-22T13:18:20.365Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,macos,SYNTHETIC,false,normal,3.409,8.134468,13,3,-0.258819,-0.965926,0.433884,-0.900969
exec_syn_000822,acct_demo_01,ws_prepress_a,dev_win_01,actor_demo_01,clean-vector-pro,3.6.0,CLEAN ART,success,,4479,2026-07-22T08:37:29.521Z,2026-07-22T08:37:34.000Z,2026-07-22T08:37:35.029Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,false,normal,4.479,8.407378,8,3,0.866025,-0.500000,0.433884,-0.900969
exec_syn_000823,acct_demo_02,ws_finishing_a,dev_mac_01,actor_demo_03,sepmaker-pro,1.6.0,Apply,cancelled,ACTION_CANCELLED,9758,2026-07-22T09:29:19.242Z,2026-07-22T09:29:29.000Z,2026-07-22T09:29:29.615Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,macos,SYNTHETIC,false,normal,9.758,9.185945,9,3,0.707107,-0.707107,0.433884,-0.900969
exec_syn_000824,acct_demo_03,ws_production_a,dev_win_03,actor_demo_04,sepmaker-pro,1.6.0,Apply,success,,12322,2026-07-22T13:51:43.678Z,2026-07-22T13:51:56.000Z,2026-07-22T13:51:57.055Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,false,normal,12.322,9.419223,13,3,-0.258819,-0.965926,0.433884,-0.900969
exec_syn_000825,acct_demo_03,ws_production_a,dev_win_03,actor_demo_04,sepmaker-pro,1.6.0,Apply,success,,8654,2026-07-22T10:30:22.346Z,2026-07-22T10:30:31.000Z,2026-07-22T10:30:32.031Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,false,normal,8.654,9.065892,10,3,0.500000,-0.866025,0.433884,-0.900969
exec_syn_000826,acct_demo_03,ws_production_a,dev_win_03,actor_demo_04,clean-vector-pro,3.6.0,CLEAN ART,success,,5584,2026-07-22T08:26:45.416Z,2026-07-22T08:26:51.000Z,2026-07-22T08:26:51.480Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,false,normal,5.584,8.627840,8,3,0.866025,-0.500000,0.433884,-0.900969
exec_syn_000827,acct_demo_03,ws_production_a,dev_win_03,actor_demo_04,clean-vector-pro,3.6.0,CLEAN ART,success,,3225,2026-07-22T15:02:24.775Z,2026-07-22T15:02:28.000Z,2026-07-22T15:02:29.199Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,false,normal,3.225,8.078998,15,3,-0.707107,-0.707107,0.433884,-0.900969
exec_syn_000828,acct_demo_02,ws_finishing_a,dev_mac_01,actor_demo_03,sepmaker-pro,1.6.0,Apply,success,,10123,2026-07-22T10:48:39.877Z,2026-07-22T10:48:50.000Z,2026-07-22T10:48:51.303Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,macos,SYNTHETIC,false,normal,10.123,9.222664,10,3,0.500000,-0.866025,0.433884,-0.900969
exec_syn_000829,acct_demo_02,ws_finishing_a,dev_mac_01,actor_demo_03,clean-vector-pro,3.6.0,CLEAN ART,success,,3496,2026-07-22T10:01:54.504Z,2026-07-22T10:01:58.000Z,2026-07-22T10:01:58.634Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,macos,SYNTHETIC,false,normal,3.496,8.159661,10,3,0.500000,-0.866025,0.433884,-0.900969
exec_syn_000830,acct_demo_01,ws_prepress_b,dev_win_02,actor_demo_02,clean-vector-pro,3.6.0,CLEAN ART,success,,5189,2026-07-22T08:13:58.811Z,2026-07-22T08:14:04.000Z,2026-07-22T08:14:04.368Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,false,normal,5.189,8.554489,8,3,0.866025,-0.500000,0.433884,-0.900969
exec_syn_000831,acct_demo_03,ws_production_a,dev_win_03,actor_demo_04,clean-vector-pro,3.6.0,CLEAN ART,success,,4158,2026-07-22T12:48:17.842Z,2026-07-22T12:48:22.000Z,2026-07-22T12:48:22.953Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,false,normal,4.158,8.333030,12,3,0.000000,-1.000000,0.433884,-0.900969
exec_syn_000832,acct_demo_03,ws_production_a,dev_win_03,actor_demo_04,clean-vector-pro,3.6.0,CLEAN ART,success,,3882,2026-07-22T08:32:16.118Z,2026-07-22T08:32:20.000Z,2026-07-22T08:32:20.781Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,false,normal,3.882,8.264363,8,3,0.866025,-0.500000,0.433884,-0.900969
exec_syn_000833,acct_demo_03,ws_production_a,dev_win_03,actor_demo_04,sepmaker-pro,1.6.0,Apply,success,,9777,2026-07-23T10:17:43.223Z,2026-07-23T10:17:53.000Z,2026-07-23T10:17:54.433Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,false,normal,9.777,9.187890,10,4,0.500000,-0.866025,-0.433884,-0.900969
exec_syn_000834,acct_demo_03,ws_production_a,dev_win_03,actor_demo_04,sepmaker-pro,1.6.0,Apply,success,,12929,2026-07-23T14:18:32.071Z,2026-07-23T14:18:45.000Z,2026-07-23T14:18:45.314Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,false,normal,12.929,9.467305,14,4,-0.500000,-0.866025,-0.433884,-0.900969
exec_syn_000835,acct_demo_01,ws_prepress_a,dev_win_01,actor_demo_01,clean-vector-pro,3.6.0,CLEAN ART,success,,4710,2026-07-23T14:34:20.290Z,2026-07-23T14:34:25.000Z,2026-07-23T14:34:25.972Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,false,normal,4.710,8.457655,14,4,-0.500000,-0.866025,-0.433884,-0.900969
exec_syn_000836,acct_demo_01,ws_prepress_b,dev_win_02,actor_demo_02,clean-vector-pro,3.6.0,CLEAN ART,success,,4106,2026-07-23T12:34:08.894Z,2026-07-23T12:34:13.000Z,2026-07-23T12:34:14.423Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,false,normal,4.106,8.320448,12,4,0.000000,-1.000000,-0.433884,-0.900969
exec_syn_000837,acct_demo_01,ws_prepress_a,dev_win_01,actor_demo_01,sepmaker-pro,1.6.0,Apply,success,,43534,2026-07-23T16:05:24.466Z,2026-07-23T16:06:08.000Z,2026-07-23T16:06:09.168Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,true,duration_spike,43.534,10.681320,16,4,-0.866025,-0.500000,-0.433884,-0.900969
exec_syn_000838,acct_demo_01,ws_prepress_a,dev_win_01,actor_demo_01,clean-vector-pro,3.6.0,CLEAN ART,success,,3967,2026-07-23T13:40:10.033Z,2026-07-23T13:40:14.000Z,2026-07-23T13:40:14.745Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,false,normal,3.967,8.286017,13,4,-0.258819,-0.965926,-0.433884,-0.900969
exec_syn_000839,acct_demo_01,ws_prepress_a,dev_win_01,actor_demo_01,clean-vector-pro,3.6.0,CLEAN ART,success,,5236,2026-07-23T09:58:37.764Z,2026-07-23T09:58:43.000Z,2026-07-23T09:58:43.933Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,false,normal,5.236,8.563504,9,4,0.707107,-0.707107,-0.433884,-0.900969
exec_syn_000840,acct_demo_01,ws_prepress_a,dev_win_01,actor_demo_01,sepmaker-pro,1.6.0,Apply,success,,11744,2026-07-23T15:02:03.256Z,2026-07-23T15:02:15.000Z,2026-07-23T15:02:15.937Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,false,normal,11.744,9.371183,15,4,-0.707107,-0.707107,-0.433884,-0.900969
exec_syn_000841,acct_demo_03,ws_production_a,dev_win_03,actor_demo_04,clean-vector-pro,3.6.0,CLEAN ART,success,,3784,2026-07-23T11:52:21.216Z,2026-07-23T11:52:25.000Z,2026-07-23T11:52:25.578Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,false,normal,3.784,8.238801,11,4,0.258819,-0.965926,-0.433884,-0.900969
exec_syn_000842,acct_demo_01,ws_prepress_b,dev_win_02,actor_demo_02,clean-vector-pro,3.6.0,CLEAN ART,success,,4176,2026-07-23T08:01:15.824Z,2026-07-23T08:01:20.000Z,2026-07-23T08:01:21.435Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,false,normal,4.176,8.337349,8,4,0.866025,-0.500000,-0.433884,-0.900969
exec_syn_000843,acct_demo_02,ws_finishing_a,dev_mac_01,actor_demo_03,clean-vector-pro,3.6.0,CLEAN ART,success,,3613,2026-07-23T14:17:21.387Z,2026-07-23T14:17:25.000Z,2026-07-23T14:17:25.289Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,macos,SYNTHETIC,false,normal,3.613,8.192570,14,4,-0.500000,-0.866025,-0.433884,-0.900969
exec_syn_000844,acct_demo_01,ws_prepress_b,dev_win_02,actor_demo_02,sepmaker-pro,1.6.0,Apply,success,,8240,2026-07-23T09:29:15.760Z,2026-07-23T09:29:24.000Z,2026-07-23T09:29:25.363Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,false,normal,8.240,9.016877,9,4,0.707107,-0.707107,-0.433884,-0.900969
exec_syn_000845,acct_demo_01,ws_prepress_a,dev_win_01,actor_demo_01,clean-vector-pro,3.6.0,CLEAN ART,success,,4486,2026-07-23T16:56:54.514Z,2026-07-23T16:56:59.000Z,2026-07-23T16:56:59.985Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,false,normal,4.486,8.408940,16,4,-0.866025,-0.500000,-0.433884,-0.900969
exec_syn_000846,acct_demo_01,ws_prepress_b,dev_win_02,actor_demo_02,clean-vector-pro,3.6.0,CLEAN ART,success,,4569,2026-07-23T13:27:38.431Z,2026-07-23T13:27:43.000Z,2026-07-23T13:27:44.461Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,false,normal,4.569,8.427268,13,4,-0.258819,-0.965926,-0.433884,-0.900969
exec_syn_000847,acct_demo_02,ws_finishing_a,dev_mac_01,actor_demo_03,clean-vector-pro,3.6.0,CLEAN ART,success,,4746,2026-07-23T09:16:22.254Z,2026-07-23T09:16:27.000Z,2026-07-23T09:16:28.333Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,macos,SYNTHETIC,false,normal,4.746,8.465268,9,4,0.707107,-0.707107,-0.433884,-0.900969
exec_syn_000848,acct_demo_03,ws_production_a,dev_win_03,actor_demo_04,sepmaker-pro,1.6.0,Apply,success,,14052,2026-07-23T14:22:00.948Z,2026-07-23T14:22:15.000Z,2026-07-23T14:22:16.147Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,false,normal,14.052,9.550591,14,4,-0.500000,-0.866025,-0.433884,-0.900969
exec_syn_000849,acct_demo_01,ws_prepress_b,dev_win_02,actor_demo_02,clean-vector-pro,3.6.0,CLEAN ART,success,,4680,2026-07-24T16:36:02.320Z,2026-07-24T16:36:07.000Z,2026-07-24T16:36:08.298Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,false,normal,4.680,8.451267,16,5,-0.866025,-0.500000,-0.974928,-0.222521
exec_syn_000850,acct_demo_03,ws_production_a,dev_win_03,actor_demo_04,sepmaker-pro,1.6.0,Apply,failure,HOST_UNAVAILABLE,11490,2026-07-24T15:16:52.510Z,2026-07-24T15:17:04.000Z,2026-07-24T15:17:04.753Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,false,normal,11.490,9.349319,15,5,-0.707107,-0.707107,-0.974928,-0.222521
exec_syn_000851,acct_demo_01,ws_prepress_b,dev_win_02,actor_demo_02,sepmaker-pro,1.6.0,Apply,success,,11334,2026-07-24T15:53:47.666Z,2026-07-24T15:53:59.000Z,2026-07-24T15:53:59.934Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,false,normal,11.334,9.335651,15,5,-0.707107,-0.707107,-0.974928,-0.222521
exec_syn_000852,acct_demo_03,ws_production_a,dev_win_03,actor_demo_04,sepmaker-pro,1.6.0,Apply,success,,11881,2026-07-24T13:25:44.119Z,2026-07-24T13:25:56.000Z,2026-07-24T13:25:56.973Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,false,normal,11.881,9.382780,13,5,-0.258819,-0.965926,-0.974928,-0.222521
exec_syn_000853,acct_demo_01,ws_prepress_b,dev_win_02,actor_demo_02,sepmaker-pro,1.6.0,Apply,cancelled,ACTION_CANCELLED,14188,2026-07-24T13:58:15.812Z,2026-07-24T13:58:30.000Z,2026-07-24T13:58:30.979Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,false,normal,14.188,9.560222,13,5,-0.258819,-0.965926,-0.974928,-0.222521
exec_syn_000854,acct_demo_01,ws_prepress_b,dev_win_02,actor_demo_02,sepmaker-pro,1.6.0,Apply,success,,13632,2026-07-24T12:03:31.368Z,2026-07-24T12:03:45.000Z,2026-07-24T12:03:46.116Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,false,normal,13.632,9.520249,12,5,0.000000,-1.000000,-0.974928,-0.222521
exec_syn_000855,acct_demo_02,ws_finishing_a,dev_mac_01,actor_demo_03,sepmaker-pro,1.6.0,Apply,success,,11261,2026-07-24T12:07:02.739Z,2026-07-24T12:07:14.000Z,2026-07-24T12:07:15.436Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,macos,SYNTHETIC,false,normal,11.261,9.329190,12,5,0.000000,-1.000000,-0.974928,-0.222521
exec_syn_000856,acct_demo_03,ws_production_a,dev_win_03,actor_demo_04,sepmaker-pro,1.6.0,Apply,success,,19030,2026-07-24T14:07:20.970Z,2026-07-24T14:07:40.000Z,2026-07-24T14:07:40.760Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,false,normal,19.030,9.853825,14,5,-0.500000,-0.866025,-0.974928,-0.222521
exec_syn_000857,acct_demo_01,ws_prepress_a,dev_win_01,actor_demo_01,clean-vector-pro,3.6.0,CLEAN ART,success,,4283,2026-07-24T10:18:36.717Z,2026-07-24T10:18:41.000Z,2026-07-24T10:18:42.261Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,false,normal,4.283,8.362642,10,5,0.500000,-0.866025,-0.974928,-0.222521
exec_syn_000858,acct_demo_03,ws_production_a,dev_win_03,actor_demo_04,clean-vector-pro,3.6.0,CLEAN ART,success,,6008,2026-07-24T08:26:33.992Z,2026-07-24T08:26:40.000Z,2026-07-24T08:26:40.598Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,false,normal,6.008,8.701014,8,5,0.866025,-0.500000,-0.974928,-0.222521
exec_syn_000859,acct_demo_01,ws_prepress_b,dev_win_02,actor_demo_02,sepmaker-pro,1.6.0,Apply,success,,8723,2026-07-24T08:55:17.277Z,2026-07-24T08:55:26.000Z,2026-07-24T08:55:27.295Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,false,normal,8.723,9.073833,8,5,0.866025,-0.500000,-0.974928,-0.222521
exec_syn_000860,acct_demo_01,ws_prepress_b,dev_win_02,actor_demo_02,sepmaker-pro,1.6.0,Apply,success,,9668,2026-07-24T16:54:42.332Z,2026-07-24T16:54:52.000Z,2026-07-24T16:54:52.366Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,false,normal,9.668,9.176680,16,5,-0.866025,-0.500000,-0.974928,-0.222521
exec_syn_000861,acct_demo_01,ws_prepress_b,dev_win_02,actor_demo_02,clean-vector-pro,3.6.0,CLEAN ART,success,,3611,2026-07-24T09:23:36.389Z,2026-07-24T09:23:40.000Z,2026-07-24T09:23:41.126Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,false,normal,3.611,8.192017,9,5,0.707107,-0.707107,-0.974928,-0.222521
exec_syn_000862,acct_demo_01,ws_prepress_b,dev_win_02,actor_demo_02,sepmaker-pro,1.6.0,Apply,success,,14852,2026-07-24T15:52:55.148Z,2026-07-24T15:53:10.000Z,2026-07-24T15:53:10.669Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,false,normal,14.852,9.605957,15,5,-0.707107,-0.707107,-0.974928,-0.222521
exec_syn_000863,acct_demo_01,ws_prepress_a,dev_win_01,actor_demo_01,sepmaker-pro,1.6.0,Apply,success,,12554,2026-07-24T12:54:48.446Z,2026-07-24T12:55:01.000Z,2026-07-24T12:55:01.540Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,false,normal,12.554,9.437874,12,5,0.000000,-1.000000,-0.974928,-0.222521
exec_syn_000864,acct_demo_03,ws_production_a,dev_win_03,actor_demo_04,sepmaker-pro,1.6.0,Apply,success,,2770,2026-07-24T09:53:00.230Z,2026-07-24T09:53:03.000Z,2026-07-24T09:53:03.716Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,true,duration_drop,2.770,7.926964,9,5,0.707107,-0.707107,-0.974928,-0.222521
exec_syn_000865,acct_demo_01,ws_prepress_b,dev_win_02,actor_demo_02,sepmaker-pro,1.6.0,Apply,success,,9382,2026-07-25T15:30:51.618Z,2026-07-25T15:31:01.000Z,2026-07-25T15:31:01.994Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,false,normal,9.382,9.146655,15,6,-0.707107,-0.707107,-0.781831,0.623490
exec_syn_000866,acct_demo_01,ws_prepress_a,dev_win_01,actor_demo_01,clean-vector-pro,3.6.0,CLEAN ART,success,,4876,2026-07-25T11:22:56.124Z,2026-07-25T11:23:01.000Z,2026-07-25T11:23:01.321Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,false,normal,4.876,8.492286,11,6,0.258819,-0.965926,-0.781831,0.623490
exec_syn_000867,acct_demo_02,ws_finishing_a,dev_mac_01,actor_demo_03,clean-vector-pro,3.6.0,CLEAN ART,success,,4410,2026-07-25T13:44:18.590Z,2026-07-25T13:44:23.000Z,2026-07-25T13:44:24.003Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,macos,SYNTHETIC,false,normal,4.410,8.391857,13,6,-0.258819,-0.965926,-0.781831,0.623490
exec_syn_000868,acct_demo_01,ws_prepress_b,dev_win_02,actor_demo_02,sepmaker-pro,1.6.0,Apply,success,,11732,2026-07-25T11:48:24.268Z,2026-07-25T11:48:36.000Z,2026-07-25T11:48:36.372Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,false,normal,11.732,9.370161,11,6,0.258819,-0.965926,-0.781831,0.623490
exec_syn_000869,acct_demo_01,ws_prepress_a,dev_win_01,actor_demo_01,clean-vector-pro,3.6.0,CLEAN ART,success,,4814,2026-07-25T10:13:40.186Z,2026-07-25T10:13:45.000Z,2026-07-25T10:13:45.260Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,false,normal,4.814,8.479491,10,6,0.500000,-0.866025,-0.781831,0.623490
