execution_id,account_id,workspace_id,device_id,actor_uid,tool_id,tool_version,action,status,error_code,duration_ms,started_at,completed_at,received_at,source,host_version,suite_version,device_platform,data_origin,expected_anomaly,synthetic_pattern
exec_v02_0002858,account_demo_a,workspace_review,device_review_1,actor_review,sepmaker-pro,1.6.0,Apply,success,,13308,2026-05-19T13:00:12.019Z,2026-05-19T13:00:25.327Z,2026-05-19T13:00:25.827Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,macos,SYNTHETIC,false,normal
exec_v02_0002859,account_demo_a,workspace_review,device_review_0,actor_review,clean-vector-pro,3.6.1,CLEAN ART,success,,4059,2026-05-19T14:00:31.020Z,2026-05-19T14:00:35.079Z,2026-05-19T14:00:35.579Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,macos,SYNTHETIC,false,normal
exec_v02_0002860,account_demo_a,workspace_review,device_review_1,actor_review,sepmaker-pro,1.6.0,Apply,success,,14176,2026-05-19T14:59:51.804Z,2026-05-19T15:00:05.980Z,2026-05-19T15:00:06.480Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,macos,SYNTHETIC,false,normal
exec_v02_0002861,account_demo_b,workspace_shared,device_degraded_0,actor_degraded,clean-vector-pro,3.6.1,CLEAN ART,success,,5079,2026-05-19T08:00:42.845Z,2026-05-19T08:00:47.924Z,2026-05-19T08:00:48.424Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,windows,SYNTHETIC,false,normal
exec_v02_0002862,account_demo_b,workspace_shared,device_degraded_1,actor_degraded,sepmaker-pro,1.6.0,Apply,success,,12449,2026-05-19T09:00:01.566Z,2026-05-19T09:00:14.015Z,2026-05-19T09:00:14.515Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,windows,SYNTHETIC,false,normal
exec_v02_0002863,account_demo_b,workspace_shared,device_degraded_0,actor_degraded,clean-vector-pro,3.6.1,CLEAN ART,success,,4384,2026-05-19T10:00:08.184Z,2026-05-19T10:00:12.568Z,2026-05-19T10:00:13.068Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,windows,SYNTHETIC,false,normal
exec_v02_0002864,account_demo_b,workspace_shared,device_degraded_1,actor_degraded,sepmaker-pro,1.6.0,Apply,success,,6373,2026-05-19T11:00:46.852Z,2026-05-19T11:00:53.225Z,2026-05-19T11:00:53.725Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,windows,SYNTHETIC,false,normal
exec_v02_0002865,account_demo_b,workspace_shared,device_degraded_0,actor_degraded,clean-vector-pro,3.6.1,CLEAN ART,success,,3892,2026-05-19T12:00:29.385Z,2026-05-19T12:00:33.277Z,2026-05-19T12:00:33.777Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,windows,SYNTHETIC,false,normal
exec_v02_0002866,account_demo_b,workspace_shared,device_degraded_1,actor_degraded,sepmaker-pro,1.6.0,Apply,success,,11535,2026-05-19T13:00:20.019Z,2026-05-19T13:00:31.554Z,2026-05-19T13:00:32.054Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,windows,SYNTHETIC,false,normal
exec_v02_0002867,account_demo_b,workspace_shared,device_degraded_0,actor_degraded,clean-vector-pro,3.6.1,CLEAN ART,success,,2562,2026-05-19T14:00:16.689Z,2026-05-19T14:00:19.251Z,2026-05-19T14:00:19.751Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,windows,SYNTHETIC,false,normal
exec_v02_0002868,account_demo_b,workspace_shared,device_degraded_1,actor_degraded,sepmaker-pro,1.6.0,Apply,success,,17808,2026-05-19T15:00:28.448Z,2026-05-19T15:00:46.256Z,2026-05-19T15:00:46.756Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,windows,SYNTHETIC,false,normal
exec_v02_0002869,account_demo_b,workspace_incident,device_incident_0,actor_incident,clean-vector-pro,3.6.1,CLEAN ART,success,,4281,2026-05-19T08:00:17.794Z,2026-05-19T08:00:22.075Z,2026-05-19T08:00:22.575Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,macos,SYNTHETIC,false,normal
exec_v02_0002870,account_demo_b,workspace_incident,device_incident_1,actor_incident,sepmaker-pro,1.6.0,Apply,success,,12132,2026-05-19T09:00:46.831Z,2026-05-19T09:00:58.963Z,2026-05-19T09:00:59.463Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,macos,SYNTHETIC,false,normal
exec_v02_0002871,account_demo_b,workspace_incident,device_incident_0,actor_incident,clean-vector-pro,3.6.1,CLEAN ART,success,,5163,2026-05-19T10:00:48.037Z,2026-05-19T10:00:53.200Z,2026-05-19T10:00:53.700Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,macos,SYNTHETIC,false,normal
exec_v02_0002872,account_demo_b,workspace_incident,device_incident_1,actor_incident,sepmaker-pro,1.6.0,Apply,success,,16212,2026-05-19T11:00:32.692Z,2026-05-19T11:00:48.904Z,2026-05-19T11:00:49.404Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,macos,SYNTHETIC,false,normal
exec_v02_0002873,account_demo_b,workspace_incident,device_incident_0,actor_incident,clean-vector-pro,3.6.1,CLEAN ART,success,,3701,2026-05-19T12:00:44.157Z,2026-05-19T12:00:47.858Z,2026-05-19T12:00:48.358Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,macos,SYNTHETIC,false,normal
exec_v02_0002874,account_demo_b,workspace_incident,device_incident_1,actor_incident,sepmaker-pro,1.6.0,Apply,success,,13409,2026-05-19T13:00:03.889Z,2026-05-19T13:00:17.298Z,2026-05-19T13:00:17.798Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,macos,SYNTHETIC,false,normal
exec_v02_0002875,account_demo_b,workspace_incident,device_incident_0,actor_incident,clean-vector-pro,3.6.1,CLEAN ART,success,,3174,2026-05-19T13:59:58.746Z,2026-05-19T14:00:01.920Z,2026-05-19T14:00:02.420Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,macos,SYNTHETIC,false,normal
exec_v02_0002876,account_demo_b,workspace_incident,device_incident_1,actor_incident,sepmaker-pro,1.6.0,Apply,success,,11943,2026-05-19T15:00:43.152Z,2026-05-19T15:00:55.095Z,2026-05-19T15:00:55.595Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,macos,SYNTHETIC,false,normal
exec_v02_0002877,account_demo_c,workspace_sparse,device_sparse_0,actor_sparse,clean-vector-pro,3.6.1,CLEAN ART,success,,4797,2026-05-19T08:00:10.316Z,2026-05-19T08:00:15.113Z,2026-05-19T08:00:15.613Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,windows,SYNTHETIC,false,normal
exec_v02_0002878,account_demo_c,workspace_sparse,device_sparse_1,actor_sparse,sepmaker-pro,1.6.0,Apply,success,,14681,2026-05-19T09:00:18.518Z,2026-05-19T09:00:33.199Z,2026-05-19T09:00:33.699Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,windows,SYNTHETIC,false,normal
exec_v02_0002879,account_demo_c,workspace_sparse,device_sparse_0,actor_sparse,clean-vector-pro,3.6.1,CLEAN ART,success,,4736,2026-05-19T10:00:49.293Z,2026-05-19T10:00:54.029Z,2026-05-19T10:00:54.529Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,windows,SYNTHETIC,false,normal
exec_v02_0002880,account_demo_c,workspace_sparse,device_sparse_1,actor_sparse,sepmaker-pro,1.6.0,Apply,success,,8157,2026-05-19T11:00:32.647Z,2026-05-19T11:00:40.804Z,2026-05-19T11:00:41.304Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,windows,SYNTHETIC,false,normal
exec_v02_0002881,account_demo_a,workspace_shared,device_stable_0,actor_stable,clean-vector-pro,3.6.1,CLEAN ART,success,,4720,2026-05-20T08:00:36.302Z,2026-05-20T08:00:41.022Z,2026-05-20T08:00:41.522Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,windows,SYNTHETIC,false,normal
exec_v02_0002882,account_demo_a,workspace_shared,device_stable_1,actor_stable,sepmaker-pro,1.6.0,Apply,success,,12088,2026-05-20T09:00:03.540Z,2026-05-20T09:00:15.628Z,2026-05-20T09:00:16.128Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,windows,SYNTHETIC,false,normal
exec_v02_0002883,account_demo_a,workspace_shared,device_stable_0,actor_stable,clean-vector-pro,3.6.1,CLEAN ART,success,,4018,2026-05-20T10:00:48.224Z,2026-05-20T10:00:52.242Z,2026-05-20T10:00:52.742Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,windows,SYNTHETIC,false,normal
exec_v02_0002884,account_demo_a,workspace_shared,device_stable_1,actor_stable,sepmaker-pro,1.6.0,Apply,success,,7494,2026-05-20T11:00:08.880Z,2026-05-20T11:00:16.374Z,2026-05-20T11:00:16.874Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,windows,SYNTHETIC,false,normal
exec_v02_0002885,account_demo_a,workspace_shared,device_stable_0,actor_stable,clean-vector-pro,3.6.1,CLEAN ART,success,,4902,2026-05-20T12:00:16.138Z,2026-05-20T12:00:21.040Z,2026-05-20T12:00:21.540Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,windows,SYNTHETIC,false,normal
exec_v02_0002886,account_demo_a,workspace_shared,device_stable_1,actor_stable,sepmaker-pro,1.6.0,Apply,success,,36359,2026-05-20T12:59:55.015Z,2026-05-20T13:00:31.374Z,2026-05-20T13:00:31.874Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,windows,SYNTHETIC,true,duration_spike
exec_v02_0002887,account_demo_a,workspace_shared,device_stable_0,actor_stable,clean-vector-pro,3.6.1,CLEAN ART,success,,3359,2026-05-20T14:00:02.138Z,2026-05-20T14:00:05.497Z,2026-05-20T14:00:05.997Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,windows,SYNTHETIC,false,normal
exec_v02_0002888,account_demo_a,workspace_shared,device_stable_1,actor_stable,sepmaker-pro,1.6.0,Apply,success,,17868,2026-05-20T14:59:53.398Z,2026-05-20T15:00:11.266Z,2026-05-20T15:00:11.766Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,windows,SYNTHETIC,false,normal
exec_v02_0002889,account_demo_a,workspace_review,device_review_0,actor_review,clean-vector-pro,3.6.1,CLEAN ART,success,,17492,2026-05-20T08:00:23.282Z,2026-05-20T08:00:40.774Z,2026-05-20T08:00:41.274Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,macos,SYNTHETIC,true,duration_spike
exec_v02_0002890,account_demo_a,workspace_review,device_review_1,actor_review,sepmaker-pro,1.6.0,Apply,success,,11820,2026-05-20T09:00:33.349Z,2026-05-20T09:00:45.169Z,2026-05-20T09:00:45.669Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,macos,SYNTHETIC,false,normal
exec_v02_0002891,account_demo_a,workspace_review,device_review_0,actor_review,clean-vector-pro,3.6.1,CLEAN ART,success,,5017,2026-05-20T10:00:39.288Z,2026-05-20T10:00:44.305Z,2026-05-20T10:00:44.805Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,macos,SYNTHETIC,false,normal
exec_v02_0002892,account_demo_a,workspace_review,device_review_1,actor_review,sepmaker-pro,1.6.0,Apply,success,,8989,2026-05-20T10:59:58.522Z,2026-05-20T11:00:07.511Z,2026-05-20T11:00:08.011Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,macos,SYNTHETIC,false,normal
exec_v02_0002893,account_demo_a,workspace_review,device_review_0,actor_review,clean-vector-pro,3.6.1,CLEAN ART,success,,4233,2026-05-20T12:00:30.392Z,2026-05-20T12:00:34.625Z,2026-05-20T12:00:35.125Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,macos,SYNTHETIC,false,normal
exec_v02_0002894,account_demo_a,workspace_review,device_review_1,actor_review,sepmaker-pro,1.6.0,Apply,success,,13289,2026-05-20T13:00:42.687Z,2026-05-20T13:00:55.976Z,2026-05-20T13:00:56.476Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,macos,SYNTHETIC,false,normal
exec_v02_0002895,account_demo_a,workspace_review,device_review_0,actor_review,clean-vector-pro,3.6.1,CLEAN ART,success,,5944,2026-05-20T14:00:20.794Z,2026-05-20T14:00:26.738Z,2026-05-20T14:00:27.238Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,macos,SYNTHETIC,false,normal
exec_v02_0002896,account_demo_a,workspace_review,device_review_1,actor_review,sepmaker-pro,1.6.0,Apply,success,,14046,2026-05-20T15:00:19.769Z,2026-05-20T15:00:33.815Z,2026-05-20T15:00:34.315Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,macos,SYNTHETIC,false,normal
exec_v02_0002897,account_demo_b,workspace_shared,device_degraded_0,actor_degraded,clean-vector-pro,3.6.1,CLEAN ART,success,,4794,2026-05-20T08:00:12.332Z,2026-05-20T08:00:17.126Z,2026-05-20T08:00:17.626Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,windows,SYNTHETIC,false,normal
exec_v02_0002898,account_demo_b,workspace_shared,device_degraded_1,actor_degraded,sepmaker-pro,1.6.0,Apply,success,,9294,2026-05-20T08:59:50.804Z,2026-05-20T09:00:00.098Z,2026-05-20T09:00:00.598Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,windows,SYNTHETIC,false,normal
exec_v02_0002899,account_demo_b,workspace_shared,device_degraded_0,actor_degraded,clean-vector-pro,3.6.1,CLEAN ART,success,,5758,2026-05-20T10:00:29.988Z,2026-05-20T10:00:35.746Z,2026-05-20T10:00:36.246Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,windows,SYNTHETIC,false,normal
exec_v02_0002900,account_demo_b,workspace_shared,device_degraded_1,actor_degraded,sepmaker-pro,1.6.0,Apply,success,,10757,2026-05-20T11:00:16.875Z,2026-05-20T11:00:27.632Z,2026-05-20T11:00:28.132Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,windows,SYNTHETIC,false,normal
exec_v02_0002901,account_demo_b,workspace_shared,device_degraded_0,actor_degraded,clean-vector-pro,3.6.1,CLEAN ART,success,,5181,2026-05-20T12:00:40.833Z,2026-05-20T12:00:46.014Z,2026-05-20T12:00:46.514Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,windows,SYNTHETIC,false,normal
exec_v02_0002902,account_demo_b,workspace_shared,device_degraded_1,actor_degraded,sepmaker-pro,1.6.0,Apply,success,,11114,2026-05-20T13:00:32.040Z,2026-05-20T13:00:43.154Z,2026-05-20T13:00:43.654Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,windows,SYNTHETIC,false,normal
exec_v02_0002903,account_demo_b,workspace_shared,device_degraded_0,actor_degraded,clean-vector-pro,3.6.1,CLEAN ART,success,,3270,2026-05-20T13:59:57.795Z,2026-05-20T14:00:01.065Z,2026-05-20T14:00:01.565Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,windows,SYNTHETIC,false,normal
exec_v02_0002904,account_demo_b,workspace_shared,device_degraded_1,actor_degraded,sepmaker-pro,1.6.0,Apply,success,,7619,2026-05-20T15:00:17.818Z,2026-05-20T15:00:25.437Z,2026-05-20T15:00:25.937Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,windows,SYNTHETIC,false,normal
exec_v02_0002905,account_demo_b,workspace_incident,device_incident_0,actor_incident,clean-vector-pro,3.6.1,CLEAN ART,success,,5410,2026-05-20T08:00:08.555Z,2026-05-20T08:00:13.965Z,2026-05-20T08:00:14.465Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,macos,SYNTHETIC,false,normal
exec_v02_0002906,account_demo_b,workspace_incident,device_incident_1,actor_incident,sepmaker-pro,1.6.0,Apply,success,,8646,2026-05-20T09:00:37.857Z,2026-05-20T09:00:46.503Z,2026-05-20T09:00:47.003Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,macos,SYNTHETIC,false,normal
exec_v02_0002907,account_demo_b,workspace_incident,device_incident_0,actor_incident,clean-vector-pro,3.6.1,CLEAN ART,success,,2995,2026-05-20T10:00:28.529Z,2026-05-20T10:00:31.524Z,2026-05-20T10:00:32.024Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,macos,SYNTHETIC,false,normal
exec_v02_0002908,account_demo_b,workspace_incident,device_incident_1,actor_incident,sepmaker-pro,1.6.0,Apply,success,,9588,2026-05-20T11:00:00.750Z,2026-05-20T11:00:10.338Z,2026-05-20T11:00:10.838Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,macos,SYNTHETIC,false,normal
exec_v02_0002909,account_demo_b,workspace_incident,device_incident_0,actor_incident,clean-vector-pro,3.6.1,CLEAN ART,success,,5787,2026-05-20T12:00:01.647Z,2026-05-20T12:00:07.434Z,2026-05-20T12:00:07.934Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,macos,SYNTHETIC,false,normal
exec_v02_0002910,account_demo_b,workspace_incident,device_incident_1,actor_incident,sepmaker-pro,1.6.0,Apply,success,,12202,2026-05-20T13:00:35.485Z,2026-05-20T13:00:47.687Z,2026-05-20T13:00:48.187Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,macos,SYNTHETIC,false,normal
exec_v02_0002911,account_demo_b,workspace_incident,device_incident_0,actor_incident,clean-vector-pro,3.6.1,CLEAN ART,success,,3180,2026-05-20T14:00:15.299Z,2026-05-20T14:00:18.479Z,2026-05-20T14:00:18.979Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,macos,SYNTHETIC,false,normal
exec_v02_0002912,account_demo_b,workspace_incident,device_incident_1,actor_incident,sepmaker-pro,1.6.0,Apply,success,,12478,2026-05-20T15:00:08.726Z,2026-05-20T15:00:21.204Z,2026-05-20T15:00:21.704Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,macos,SYNTHETIC,false,normal
exec_v02_0002913,account_demo_c,workspace_sparse,device_sparse_0,actor_sparse,clean-vector-pro,3.6.1,CLEAN ART,success,,4300,2026-05-20T08:00:08.374Z,2026-05-20T08:00:12.674Z,2026-05-20T08:00:13.174Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,windows,SYNTHETIC,false,normal
exec_v02_0002914,account_demo_c,workspace_sparse,device_sparse_1,actor_sparse,sepmaker-pro,1.6.0,Apply,success,,8733,2026-05-20T09:00:40.347Z,2026-05-20T09:00:49.080Z,2026-05-20T09:00:49.580Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,windows,SYNTHETIC,false,normal
exec_v02_0002915,account_demo_c,workspace_sparse,device_sparse_0,actor_sparse,clean-vector-pro,3.6.1,CLEAN ART,success,,4361,2026-05-20T10:00:14.155Z,2026-05-20T10:00:18.516Z,2026-05-20T10:00:19.016Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,windows,SYNTHETIC,false,normal
exec_v02_0002916,account_demo_c,workspace_sparse,device_sparse_1,actor_sparse,sepmaker-pro,1.6.0,Apply,success,,9832,2026-05-20T11:00:00.641Z,2026-05-20T11:00:10.473Z,2026-05-20T11:00:10.973Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,windows,SYNTHETIC,false,normal
exec_v02_0002917,account_demo_a,workspace_shared,device_stable_0,actor_stable,clean-vector-pro,3.6.1,CLEAN ART,success,,4263,2026-05-21T07:59:58.051Z,2026-05-21T08:00:02.314Z,2026-05-21T08:00:02.814Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,windows,SYNTHETIC,false,normal
exec_v02_0002918,account_demo_a,workspace_shared,device_stable_1,actor_stable,sepmaker-pro,1.6.0,Apply,success,,10000,2026-05-21T09:00:46.238Z,2026-05-21T09:00:56.238Z,2026-05-21T09:00:56.738Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,windows,SYNTHETIC,false,normal
exec_v02_0002919,account_demo_a,workspace_shared,device_stable_0,actor_stable,clean-vector-pro,3.6.1,CLEAN ART,success,,4715,2026-05-21T10:00:48.294Z,2026-05-21T10:00:53.009Z,2026-05-21T10:00:53.509Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,windows,SYNTHETIC,false,normal
exec_v02_0002920,account_demo_a,workspace_shared,device_stable_1,actor_stable,sepmaker-pro,1.6.0,Apply,success,,11035,2026-05-21T11:00:42.898Z,2026-05-21T11:00:53.933Z,2026-05-21T11:00:54.433Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,windows,SYNTHETIC,false,normal
exec_v02_0002921,account_demo_a,workspace_shared,device_stable_0,actor_stable,clean-vector-pro,3.6.1,CLEAN ART,success,,4688,2026-05-21T11:59:58.738Z,2026-05-21T12:00:03.426Z,2026-05-21T12:00:03.926Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,windows,SYNTHETIC,false,normal
exec_v02_0002922,account_demo_a,workspace_shared,device_stable_1,actor_stable,sepmaker-pro,1.6.0,Apply,success,,14323,2026-05-21T12:59:51.589Z,2026-05-21T13:00:05.912Z,2026-05-21T13:00:06.412Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,windows,SYNTHETIC,false,normal
exec_v02_0002923,account_demo_a,workspace_shared,device_stable_0,actor_stable,clean-vector-pro,3.6.1,CLEAN ART,success,,4378,2026-05-21T14:00:22.579Z,2026-05-21T14:00:26.957Z,2026-05-21T14:00:27.457Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,windows,SYNTHETIC,false,normal
exec_v02_0002924,account_demo_a,workspace_shared,device_stable_1,actor_stable,sepmaker-pro,1.6.0,Apply,success,,10918,2026-05-21T15:00:07.840Z,2026-05-21T15:00:18.758Z,2026-05-21T15:00:19.258Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,windows,SYNTHETIC,false,normal
exec_v02_0002925,account_demo_a,workspace_review,device_review_0,actor_review,clean-vector-pro,3.6.1,CLEAN ART,success,,3352,2026-05-21T08:00:55.429Z,2026-05-21T08:00:58.781Z,2026-05-21T08:00:59.281Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,macos,SYNTHETIC,false,normal
exec_v02_0002926,account_demo_a,workspace_review,device_review_1,actor_review,sepmaker-pro,1.6.0,Apply,success,,10850,2026-05-21T09:00:42.233Z,2026-05-21T09:00:53.083Z,2026-05-21T09:00:53.583Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,macos,SYNTHETIC,false,normal
exec_v02_0002927,account_demo_a,workspace_review,device_review_0,actor_review,clean-vector-pro,3.6.1,CLEAN ART,success,,3341,2026-05-21T10:00:03.879Z,2026-05-21T10:00:07.220Z,2026-05-21T10:00:07.720Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,macos,SYNTHETIC,false,normal
exec_v02_0002928,account_demo_a,workspace_review,device_review_1,actor_review,sepmaker-pro,1.6.0,Apply,success,,13639,2026-05-21T11:00:03.680Z,2026-05-21T11:00:17.319Z,2026-05-21T11:00:17.819Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,macos,SYNTHETIC,false,normal
exec_v02_0002929,account_demo_a,workspace_review,device_review_0,actor_review,clean-vector-pro,3.6.1,CLEAN ART,success,,4937,2026-05-21T12:00:50.199Z,2026-05-21T12:00:55.136Z,2026-05-21T12:00:55.636Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,macos,SYNTHETIC,false,normal
exec_v02_0002930,account_demo_a,workspace_review,device_review_1,actor_review,sepmaker-pro,1.6.0,Apply,success,,18929,2026-05-21T13:00:02.678Z,2026-05-21T13:00:21.607Z,2026-05-21T13:00:22.107Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,macos,SYNTHETIC,false,normal
exec_v02_0002931,account_demo_a,workspace_review,device_review_0,actor_review,clean-vector-pro,3.6.1,CLEAN ART,success,,5107,2026-05-21T14:00:21.014Z,2026-05-21T14:00:26.121Z,2026-05-21T14:00:26.621Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,macos,SYNTHETIC,false,normal
exec_v02_0002932,account_demo_a,workspace_review,device_review_1,actor_review,sepmaker-pro,1.6.0,Apply,success,,50345,2026-05-21T14:59:18.146Z,2026-05-21T15:00:08.491Z,2026-05-21T15:00:08.991Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,macos,SYNTHETIC,true,duration_spike
exec_v02_0002933,account_demo_b,workspace_shared,device_degraded_0,actor_degraded,clean-vector-pro,3.6.1,CLEAN ART,success,,3597,2026-05-21T08:00:53.916Z,2026-05-21T08:00:57.513Z,2026-05-21T08:00:58.013Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,windows,SYNTHETIC,false,normal
exec_v02_0002934,account_demo_b,workspace_shared,device_degraded_1,actor_degraded,sepmaker-pro,1.6.0,Apply,success,,18003,2026-05-21T09:00:11.618Z,2026-05-21T09:00:29.621Z,2026-05-21T09:00:30.121Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,windows,SYNTHETIC,false,normal
exec_v02_0002935,account_demo_b,workspace_shared,device_degraded_0,actor_degraded,clean-vector-pro,3.6.1,CLEAN ART,success,,4227,2026-05-21T10:00:21.953Z,2026-05-21T10:00:26.180Z,2026-05-21T10:00:26.680Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,windows,SYNTHETIC,false,normal
exec_v02_0002936,account_demo_b,workspace_shared,device_degraded_1,actor_degraded,sepmaker-pro,1.6.0,Apply,success,,8348,2026-05-21T10:59:53.841Z,2026-05-21T11:00:02.189Z,2026-05-21T11:00:02.689Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,windows,SYNTHETIC,false,normal
exec_v02_0002937,account_demo_b,workspace_shared,device_degraded_0,actor_degraded,clean-vector-pro,3.6.1,CLEAN ART,success,,3968,2026-05-21T12:00:32.193Z,2026-05-21T12:00:36.161Z,2026-05-21T12:00:36.661Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,windows,SYNTHETIC,false,normal
exec_v02_0002938,account_demo_b,workspace_shared,device_degraded_1,actor_degraded,sepmaker-pro,1.6.0,Apply,success,,12698,2026-05-21T13:00:24.183Z,2026-05-21T13:00:36.881Z,2026-05-21T13:00:37.381Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,windows,SYNTHETIC,false,normal
exec_v02_0002939,account_demo_b,workspace_shared,device_degraded_0,actor_degraded,clean-vector-pro,3.6.1,CLEAN ART,success,,2662,2026-05-21T14:00:27.364Z,2026-05-21T14:00:30.026Z,2026-05-21T14:00:30.526Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,windows,SYNTHETIC,false,normal
exec_v02_0002940,account_demo_b,workspace_shared,device_degraded_1,actor_degraded,sepmaker-pro,1.6.0,Apply,success,,9536,2026-05-21T14:59:52.877Z,2026-05-21T15:00:02.413Z,2026-05-21T15:00:02.913Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,windows,SYNTHETIC,false,normal
exec_v02_0002941,account_demo_b,workspace_incident,device_incident_0,actor_incident,clean-vector-pro,3.6.1,CLEAN ART,success,,4534,2026-05-21T08:00:04.397Z,2026-05-21T08:00:08.931Z,2026-05-21T08:00:09.431Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,macos,SYNTHETIC,false,normal
exec_v02_0002942,account_demo_b,workspace_incident,device_incident_1,actor_incident,sepmaker-pro,1.6.0,Apply,success,,7019,2026-05-21T09:00:42.164Z,2026-05-21T09:00:49.183Z,2026-05-21T09:00:49.683Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,macos,SYNTHETIC,false,normal
exec_v02_0002943,account_demo_b,workspace_incident,device_incident_0,actor_incident,clean-vector-pro,3.6.1,CLEAN ART,success,,6043,2026-05-21T10:00:46.557Z,2026-05-21T10:00:52.600Z,2026-05-21T10:00:53.100Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,macos,SYNTHETIC,false,normal
exec_v02_0002944,account_demo_b,workspace_incident,device_incident_1,actor_incident,sepmaker-pro,1.6.0,Apply,success,,11839,2026-05-21T11:00:47.477Z,2026-05-21T11:00:59.316Z,2026-05-21T11:00:59.816Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,macos,SYNTHETIC,false,normal
